date,temp,rain_in,snow_in,pct_cloud_cover,traffic_volume,holiday,year,month_day,month,day,weekday
2014-12-09,20.0,0.0,0.0,58.0,66735.0,None,2014,12-09,12,9,Tuesday
2014-12-10,23.0,0.0,0.0,66.0,99704.0,None,2014,12-10,12,10,Wednesday
2014-12-11,28.0,0.0,0.0,71.0,82162.0,None,2014,12-11,12,11,Thursday
2014-12-12,33.0,0.0,0.0,68.0,91235.0,None,2014,12-12,12,12,Friday
2014-12-13,40.0,0.01,0.0,63.0,83148.0,None,2014,12-13,12,13,Saturday
2014-12-14,46.0,0.01,0.0,63.0,94605.0,None,2014,12-14,12,14,Sunday
2014-12-15,47.0,0.19,0.0,68.0,76269.0,None,2014,12-15,12,15,Monday
2014-12-16,26.0,0.04,0.8,80.0,119027.0,None,2014,12-16,12,16,Tuesday
2014-12-17,15.0,0.0,0.0,77.0,81355.0,None,2014,12-17,12,17,Wednesday
2014-12-18,16.0,0.02,0.4,53.0,81904.0,None,2014,12-18,12,18,Thursday
2014-12-19,23.0,0.0,0.0,46.0,91034.0,None,2014,12-19,12,19,Friday
2014-12-20,30.0,0.0,0.0,54.0,82428.0,None,2014,12-20,12,20,Saturday
2014-12-21,33.0,0.19,0.1,74.0,82207.0,None,2014,12-21,12,21,Sunday
2014-12-22,37.0,0.12,0.0,44.0,64824.0,None,2014,12-22,12,22,Monday
2014-12-23,35.0,0.0,0.0,55.0,86707.0,None,2014,12-23,12,23,Tuesday
2014-12-24,35.0,0.0,0.0,74.0,60887.0,None,2014,12-24,12,24,Wednesday
2014-12-25,32.0,0.0,0.0,67.0,51987.0,Christmas Day,2014,12-25,12,25,Thursday
2014-12-26,32.0,0.05,0.8,53.0,61670.0,None,2014,12-26,12,26,Friday
2014-12-27,25.0,0.22,3.4,44.0,68401.0,None,2014,12-27,12,27,Saturday
2014-12-28,14.0,0.0,0.0,62.0,90395.0,None,2014,12-28,12,28,Sunday
2014-12-29,8.0,0.0,0.0,67.0,78483.0,None,2014,12-29,12,29,Monday
2014-12-30,-1.0,0.0,0.0,51.0,68243.0,None,2014,12-30,12,30,Tuesday
2014-12-31,0.0,0.0,0.0,38.0,70880.0,None,2014,12-31,12,31,Wednesday
2015-01-01,18.0,0.0,0.0,36.0,40675.0,New Year's Day,2015,01-01,1,1,Thursday
2015-01-02,17.0,0.0,0.0,47.0,79661.0,None,2015,01-02,1,2,Friday
2015-01-03,26.0,0.0,0.1,60.0,92301.0,None,2015,01-03,1,3,Saturday
2015-01-04,5.0,0.0,0.0,41.0,82860.0,None,2015,01-04,1,4,Sunday
2015-01-05,-7.0,0.06,0.5,27.0,66190.0,None,2015,01-05,1,5,Monday
2015-01-06,0.0,0.0,0.0,38.0,65826.0,None,2015,01-06,1,6,Tuesday
2015-01-07,-3.0,0.0,0.0,42.0,73936.0,None,2015,01-07,1,7,Wednesday
2015-01-08,2.0,0.15,3.0,42.0,77177.0,None,2015,01-08,1,8,Thursday
2015-01-09,2.0,0.0,0.0,67.0,81806.0,None,2015,01-09,1,9,Friday
2015-01-10,4.0,0.0,0.0,43.0,84978.0,None,2015,01-10,1,10,Saturday
2015-01-11,9.0,0.0,0.1,66.0,90953.0,None,2015,01-11,1,11,Sunday
2015-01-12,4.0,0.0,0.0,39.0,82980.0,None,2015,01-12,1,12,Monday
2015-01-13,0.0,0.02,0.4,48.0,64544.0,None,2015,01-13,1,13,Tuesday
2015-01-14,18.0,0.01,0.2,60.0,91094.0,None,2015,01-14,1,14,Wednesday
2015-01-15,26.0,0.0,0.0,53.0,81552.0,None,2015,01-15,1,15,Thursday
2015-01-16,28.0,0.0,0.0,38.0,88947.0,None,2015,01-16,1,16,Friday
2015-01-17,31.0,0.0,0.0,42.0,90967.0,None,2015,01-17,1,17,Saturday
2015-01-18,33.0,0.0,0.0,43.0,79572.0,None,2015,01-18,1,18,Sunday
2015-01-19,30.0,0.01,0.1,46.0,80264.0,Martin Luther King Jr. Day,2015,01-19,1,19,Monday
2015-01-20,31.0,0.05,0.8,70.0,94064.0,None,2015,01-20,1,20,Tuesday
2015-01-21,28.0,0.01,0.1,68.0,98269.0,None,2015,01-21,1,21,Wednesday
2015-01-22,24.0,0.0,0.0,67.0,77508.0,None,2015,01-22,1,22,Thursday
2015-01-23,31.0,0.0,0.0,57.0,83325.0,None,2015,01-23,1,23,Friday
2015-01-24,33.0,0.0,0.0,71.0,81970.0,None,2015,01-24,1,24,Saturday
2015-01-25,29.0,0.03,0.1,82.0,101810.0,None,2015,01-25,1,25,Sunday
2015-01-26,30.0,0.0,0.0,68.0,60204.0,None,2015,01-26,1,26,Monday
2015-01-27,34.0,0.0,0.0,40.0,62630.0,None,2015,01-27,1,27,Tuesday
2015-01-28,30.0,0.0,0.0,60.0,68219.0,None,2015,01-28,1,28,Wednesday
2015-01-29,30.0,0.0,0.0,39.0,76910.0,None,2015,01-29,1,29,Thursday
2015-01-30,18.0,0.0,0.0,55.0,78015.0,None,2015,01-30,1,30,Friday
2015-01-31,25.0,0.0,0.0,45.0,80601.0,None,2015,01-31,1,31,Saturday
2015-02-01,18.0,0.02,0.5,38.0,86452.0,None,2015,02-01,2,1,Sunday
2015-02-02,7.0,0.0,0.0,37.0,73612.0,None,2015,02-02,2,2,Monday
2015-02-03,11.0,0.06,1.5,55.0,80461.0,None,2015,02-03,2,3,Tuesday
2015-02-04,13.0,0.01,0.4,52.0,73971.0,None,2015,02-04,2,4,Wednesday
2015-02-05,4.0,0.0,0.0,49.0,86073.0,None,2015,02-05,2,5,Thursday
2015-02-06,18.0,0.0,0.0,48.0,80487.0,None,2015,02-06,2,6,Friday
2015-02-07,26.0,0.0,0.0,53.0,91644.0,None,2015,02-07,2,7,Saturday
2015-02-08,30.0,0.0,0.0,65.0,94999.0,None,2015,02-08,2,8,Sunday
2015-02-09,25.0,0.0,0.0,24.0,75291.0,None,2015,02-09,2,9,Monday
2015-02-10,24.0,0.13,0.8,35.0,67338.0,None,2015,02-10,2,10,Tuesday
2015-02-11,22.0,0.01,0.1,45.0,93988.0,None,2015,02-11,2,11,Wednesday
2015-02-12,3.0,0.0,0.0,49.0,76483.0,None,2015,02-12,2,12,Thursday
2015-02-13,15.0,0.0,0.0,30.0,71720.0,None,2015,02-13,2,13,Friday
2015-02-14,7.0,0.0,0.0,38.0,91386.0,None,2015,02-14,2,14,Saturday
2015-02-15,2.0,0.0,0.0,55.0,78112.0,None,2015,02-15,2,15,Sunday
2015-02-16,12.0,0.01,0.4,39.0,76442.0,Washington's Birthday,2015,02-16,2,16,Monday
2015-02-17,8.0,0.0,0.0,37.0,70048.0,None,2015,02-17,2,17,Tuesday
2015-02-18,-2.0,0.0,0.0,39.0,68048.0,None,2015,02-18,2,18,Wednesday
2015-02-19,-3.0,0.0,0.0,62.0,83921.0,None,2015,02-19,2,19,Thursday
2015-02-20,11.0,0.07,0.8,62.0,70129.0,None,2015,02-20,2,20,Friday
2015-02-21,20.0,0.01,0.1,35.0,67413.0,None,2015,02-21,2,21,Saturday
2015-02-22,-1.0,0.0,0.0,54.0,84266.0,None,2015,02-22,2,22,Sunday
2015-02-23,-2.0,0.0,0.0,63.0,92851.0,None,2015,02-23,2,23,Monday
2015-02-24,26.0,0.01,0.1,66.0,81570.0,None,2015,02-24,2,24,Tuesday
2015-02-25,13.0,0.02,0.2,44.0,73734.0,None,2015,02-25,2,25,Wednesday
2015-02-26,5.0,0.0,0.0,36.0,77076.0,None,2015,02-26,2,26,Thursday
2015-02-27,4.0,0.0,0.0,37.0,94378.0,None,2015,02-27,2,27,Friday
2015-02-28,8.0,0.0,0.0,67.0,83742.0,None,2015,02-28,2,28,Saturday
2015-03-01,18.0,0.0,0.0,64.0,81087.0,None,2015,03-01,3,1,Sunday
2015-03-02,19.0,0.0,0.0,37.0,72180.0,None,2015,03-02,3,2,Monday
2015-03-03,23.0,0.13,1.9,56.0,71193.0,None,2015,03-03,3,3,Tuesday
2015-03-04,7.0,0.0,0.0,70.0,69562.0,None,2015,03-04,3,4,Wednesday
2015-03-05,2.0,0.0,0.0,64.0,72402.0,None,2015,03-05,3,5,Thursday
2015-03-06,19.0,0.0,0.0,62.0,84734.0,None,2015,03-06,3,6,Friday
2015-03-07,34.0,0.0,0.0,51.0,77527.0,None,2015,03-07,3,7,Saturday
2015-03-08,37.0,0.0,0.0,38.0,80792.0,None,2015,03-08,3,8,Sunday
2015-03-09,42.0,0.0,0.0,51.0,78965.0,None,2015,03-09,3,9,Monday
2015-03-10,49.0,0.0,0.0,54.0,82261.0,None,2015,03-10,3,10,Tuesday
2015-03-11,44.0,0.0,0.0,60.0,73334.0,None,2015,03-11,3,11,Wednesday
2015-03-12,47.0,0.0,0.0,39.0,70942.0,None,2015,03-12,3,12,Thursday
2015-03-13,54.0,0.0,0.0,43.0,72862.0,None,2015,03-13,3,13,Friday
2015-03-14,46.0,0.0,0.0,30.0,84864.0,None,2015,03-14,3,14,Saturday
2015-03-15,53.0,0.0,0.0,42.0,87583.0,None,2015,03-15,3,15,Sunday
2015-03-16,56.0,0.0,0.0,54.0,86990.0,None,2015,03-16,3,16,Monday
2015-03-17,37.0,0.0,0.0,53.0,76344.0,None,2015,03-17,3,17,Tuesday
2015-03-18,38.0,0.0,0.0,66.0,67984.0,None,2015,03-18,3,18,Wednesday
2015-03-19,41.0,0.0,0.0,70.0,81566.0,None,2015,03-19,3,19,Thursday
2015-03-20,43.0,0.0,0.0,37.0,94528.0,None,2015,03-20,3,20,Friday
2015-03-21,36.0,0.0,0.0,33.0,85100.0,None,2015,03-21,3,21,Saturday
2015-03-22,33.0,0.2,3.1,29.0,80327.0,None,2015,03-22,3,22,Sunday
2015-03-23,30.0,0.03,0.5,53.0,93056.0,None,2015,03-23,3,23,Monday
2015-03-24,31.0,0.12,1.2,41.0,83663.0,None,2015,03-24,3,24,Tuesday
2015-03-25,34.0,0.0,0.1,59.0,77240.0,None,2015,03-25,3,25,Wednesday
2015-03-26,33.0,0.0,0.0,69.0,98020.0,None,2015,03-26,3,26,Thursday
2015-03-27,27.0,0.0,0.0,73.0,87910.0,None,2015,03-27,3,27,Friday
2015-03-28,30.0,0.0,0.0,34.0,87031.0,None,2015,03-28,3,28,Saturday
2015-03-29,40.0,0.19,0.0,25.0,84117.0,None,2015,03-29,3,29,Sunday
2015-03-30,45.0,0.0,0.0,68.0,84833.0,None,2015,03-30,3,30,Monday
2015-03-31,48.0,0.0,0.0,66.0,80733.0,None,2015,03-31,3,31,Tuesday
2015-04-01,59.0,0.26,0.0,33.0,72998.0,None,2015,04-01,4,1,Wednesday
2015-04-02,58.0,0.0,0.0,50.0,83052.0,None,2015,04-02,4,2,Thursday
2015-04-03,37.0,0.0,0.0,62.0,113852.0,None,2015,04-03,4,3,Friday
2015-04-04,41.0,0.0,0.0,37.0,78690.0,None,2015,04-04,4,4,Saturday
2015-04-05,45.0,0.0,0.0,37.0,90591.0,None,2015,04-05,4,5,Sunday
2015-04-06,41.0,0.18,0.0,37.0,89274.0,None,2015,04-06,4,6,Monday
2015-04-07,40.0,0.01,0.0,46.0,94167.0,None,2015,04-07,4,7,Tuesday
2015-04-08,41.0,0.0,0.0,46.0,88223.0,None,2015,04-08,4,8,Wednesday
2015-04-09,40.0,0.63,0.1,56.0,97022.0,None,2015,04-09,4,9,Thursday
2015-04-10,40.0,0.08,0.2,64.0,97107.0,None,2015,04-10,4,10,Friday
2015-04-11,51.0,0.0,0.0,60.0,84765.0,None,2015,04-11,4,11,Saturday
2015-04-12,62.0,0.65,0.0,68.0,116195.0,None,2015,04-12,4,12,Sunday
2015-04-13,56.0,0.01,0.0,74.0,99445.0,None,2015,04-13,4,13,Monday
2015-04-14,55.0,0.0,0.0,64.0,93581.0,None,2015,04-14,4,14,Tuesday
2015-04-15,59.0,0.0,0.0,61.0,103259.0,None,2015,04-15,4,15,Wednesday
2015-04-16,61.0,0.0,0.0,59.0,76282.0,None,2015,04-16,4,16,Thursday
2015-04-17,63.0,0.0,0.0,41.0,79854.0,None,2015,04-17,4,17,Friday
2015-04-18,62.0,0.07,0.0,65.0,101885.0,None,2015,04-18,4,18,Saturday
2015-04-19,55.0,0.14,0.0,70.0,125381.0,None,2015,04-19,4,19,Sunday
2015-04-20,42.0,0.02,0.0,64.0,108542.0,None,2015,04-20,4,20,Monday
2015-04-21,38.0,0.03,0.0,29.0,99863.0,None,2015,04-21,4,21,Tuesday
2015-04-22,39.0,0.0,0.0,27.0,86011.0,None,2015,04-22,4,22,Wednesday
2015-04-23,42.0,0.0,0.0,40.0,94816.0,None,2015,04-23,4,23,Thursday
2015-04-24,47.0,0.34,0.0,58.0,105233.0,None,2015,04-24,4,24,Friday
2015-04-25,48.0,0.0,0.0,48.0,118321.0,None,2015,04-25,4,25,Saturday
2015-04-26,50.0,0.0,0.0,60.0,97670.0,None,2015,04-26,4,26,Sunday
2015-04-27,55.0,0.0,0.0,55.0,78035.0,None,2015,04-27,4,27,Monday
2015-04-28,57.0,0.0,0.0,52.0,99465.0,None,2015,04-28,4,28,Tuesday
2015-04-29,57.0,0.0,0.0,37.0,70387.0,None,2015,04-29,4,29,Wednesday
2015-04-30,58.0,0.0,0.0,49.0,88356.0,None,2015,04-30,4,30,Thursday
2015-05-01,57.0,0.01,0.0,60.0,121659.0,None,2015,05-01,5,1,Friday
2015-05-02,64.0,0.0,0.0,54.0,114647.0,None,2015,05-02,5,2,Saturday
2015-05-03,69.0,0.05,0.0,41.0,91215.0,None,2015,05-03,5,3,Sunday
2015-05-04,62.0,0.0,0.0,34.0,102914.0,None,2015,05-04,5,4,Monday
2015-05-05,62.0,0.02,0.0,37.0,84419.0,None,2015,05-05,5,5,Tuesday
2015-05-06,61.0,0.0,0.0,29.0,77546.0,None,2015,05-06,5,6,Wednesday
2015-05-07,68.0,0.35,0.0,32.0,84148.0,None,2015,05-07,5,7,Thursday
2015-05-08,57.0,0.02,0.0,42.0,117525.0,None,2015,05-08,5,8,Friday
2015-05-09,55.0,0.0,0.0,64.0,110224.0,None,2015,05-09,5,9,Saturday
2015-05-10,55.0,0.72,0.0,63.0,108778.0,None,2015,05-10,5,10,Sunday
2015-05-11,53.0,0.07,0.0,46.0,102997.0,None,2015,05-11,5,11,Monday
2015-05-12,46.0,0.02,0.0,52.0,93457.0,None,2015,05-12,5,12,Tuesday
2015-05-13,53.0,0.0,0.0,33.0,88842.0,None,2015,05-13,5,13,Wednesday
2015-05-14,55.0,0.34,0.0,34.0,87497.0,None,2015,05-14,5,14,Thursday
2015-05-15,57.0,0.0,0.0,31.0,93181.0,None,2015,05-15,5,15,Friday
2015-05-16,65.0,0.06,0.0,33.0,101893.0,None,2015,05-16,5,16,Saturday
2015-05-17,70.0,0.08,0.0,35.0,108043.0,None,2015,05-17,5,17,Sunday
2015-05-18,48.0,0.0,0.0,44.0,100394.0,None,2015,05-18,5,18,Monday
2015-05-19,45.0,0.0,0.0,58.0,110856.0,None,2015,05-19,5,19,Tuesday
2015-05-20,52.0,0.0,0.0,58.0,128244.0,None,2015,05-20,5,20,Wednesday
2015-05-21,58.0,0.0,0.0,56.0,106920.0,None,2015,05-21,5,21,Thursday
2015-05-22,62.0,0.0,0.0,48.0,101014.0,None,2015,05-22,5,22,Friday
2015-05-23,64.0,0.0,0.0,54.0,107351.0,None,2015,05-23,5,23,Saturday
2015-05-24,62.0,0.52,0.0,34.0,88432.0,None,2015,05-24,5,24,Sunday
2015-05-25,61.0,0.16,0.0,46.0,87298.0,Memorial Day,2015,05-25,5,25,Monday
2015-05-26,61.0,0.59,0.0,52.0,70667.0,None,2015,05-26,5,26,Tuesday
2015-05-27,65.0,0.0,0.0,61.0,80939.0,None,2015,05-27,5,27,Wednesday
2015-05-28,74.0,0.0,0.0,55.0,86690.0,None,2015,05-28,5,28,Thursday
2015-05-29,70.0,0.54,0.0,60.0,92087.0,None,2015,05-29,5,29,Friday
2015-05-30,55.0,0.0,0.0,52.0,97706.0,None,2015,05-30,5,30,Saturday
2015-05-31,54.0,0.0,0.0,53.0,104508.0,None,2015,05-31,5,31,Sunday
2015-06-01,59.0,0.0,0.0,42.0,84095.0,None,2015,06-01,6,1,Monday
2015-06-02,64.0,0.0,0.0,45.0,97847.0,None,2015,06-02,6,2,Tuesday
2015-06-03,66.0,0.75,0.0,39.0,86149.0,None,2015,06-03,6,3,Wednesday
2015-06-04,65.0,0.0,0.0,35.0,83832.0,None,2015,06-04,6,4,Thursday
2015-06-05,67.0,0.0,0.0,34.0,89445.0,None,2015,06-05,6,5,Friday
2015-06-06,68.0,0.69,0.0,39.0,121290.0,None,2015,06-06,6,6,Saturday
2015-06-07,74.0,0.06,0.0,51.0,106788.0,None,2015,06-07,6,7,Sunday
2015-06-08,71.0,0.0,0.0,37.0,90505.0,None,2015,06-08,6,8,Monday
2015-06-09,76.0,0.0,0.0,45.0,93859.0,None,2015,06-09,6,9,Tuesday
2015-06-10,75.0,0.0,0.0,37.0,80207.0,None,2015,06-10,6,10,Wednesday
2015-06-11,57.984800000000064,0.3,0.0,92.0,82365.0,None,2015,06-11,6,11,Thursday
2015-06-12,69.32900000000002,0.0,0.0,5.333333333333333,10774.0,None,2015,06-12,6,12,Friday
2015-06-13,69.50930000000002,0.07,0.0,66.0,84951.0,None,2015,06-13,6,13,Saturday
2015-06-14,73.24520000000008,0.0,0.0,88.0,77482.0,None,2015,06-14,6,14,Sunday
2015-06-15,74.0,0.0,0.0,43.0,75764.0,None,2015,06-15,6,15,Monday
2015-06-16,66.0,0.0,0.0,41.0,92768.0,None,2015,06-16,6,16,Tuesday
2015-06-17,67.0,0.87,0.0,24.0,85521.0,None,2015,06-17,6,17,Wednesday
2015-06-18,69.0,0.0,0.0,50.0,82209.0,None,2015,06-18,6,18,Thursday
2015-06-19,78.54260000000005,0.0,0.0,0.0,88133.0,None,2015,06-19,6,19,Friday
2015-06-20,71.99420000000009,0.43,0.0,88.0,70593.0,None,2015,06-20,6,20,Saturday
2015-06-21,75.0,0.0,0.0,22.0,61849.0,None,2015,06-21,6,21,Sunday
2015-06-22,70.66220000000007,0.95,0.0,12.0,89667.0,None,2015,06-22,6,22,Monday
2015-06-23,70.0,0.0,0.0,34.0,68452.0,None,2015,06-23,6,23,Tuesday
2015-06-24,72.25970000000005,0.0,0.0,42.0,66712.0,None,2015,06-24,6,24,Wednesday
2015-06-25,73.28438461538464,0.0,0.0,38.46153846153846,44438.0,None,2015,06-25,6,25,Thursday
2015-06-26,70.31026086956527,0.06,0.0,19.782608695652176,84559.0,None,2015,06-26,6,26,Friday
2015-06-27,69.34515384615389,0.02,0.0,8.192307692307692,68786.0,None,2015,06-27,6,27,Saturday
2015-06-28,68.44727272727275,0.09,0.0,68.06060606060606,76951.0,None,2015,06-28,6,28,Sunday
2015-06-29,68.45507692307699,0.11,0.0,6.794871794871795,132814.0,None,2015,06-29,6,29,Monday
2015-06-30,65.71688000000003,0.0,0.0,14.72,93160.0,None,2015,06-30,6,30,Tuesday
2015-07-01,63.83495652173916,0.0,0.0,10.826086956521738,82105.0,None,2015,07-01,7,1,Wednesday
2015-07-02,65.17700000000005,0.0,0.0,5.875,86035.0,None,2015,07-02,7,2,Thursday
2015-07-03,67.80650000000004,0.0,0.0,1.0,64366.0,Independence Day,2015,07-03,7,3,Friday
2015-07-04,69.58123076923081,0.0,0.0,6.897435897435898,68917.0,None,2015,07-04,7,4,Saturday
2015-07-05,74.71607692307697,0.04,0.0,11.76923076923077,58611.0,None,2015,07-05,7,5,Sunday
2015-07-06,68.69637500000005,2.83,0.0,71.328125,226086.0,None,2015,07-06,7,6,Monday
2015-07-07,61.054250000000046,0.0,0.0,10.583333333333334,84266.0,None,2015,07-07,7,7,Tuesday
2015-07-08,63.245000000000054,0.0,0.0,21.625,87620.0,None,2015,07-08,7,8,Wednesday
2015-07-09,68.68100000000003,0.0,0.0,24.166666666666668,89488.0,None,2015,07-09,7,9,Thursday
2015-07-10,73.97450000000005,0.0,0.0,20.0,87818.0,None,2015,07-10,7,10,Friday
2015-07-11,73.91715384615388,0.0,0.0,47.84615384615385,71521.0,None,2015,07-11,7,11,Saturday
2015-07-12,76.73720000000003,1.89,0.0,54.84,56070.0,None,2015,07-12,7,12,Sunday
2015-07-13,72.61420689655178,0.0,0.0,35.96551724137931,84424.0,None,2015,07-13,7,13,Monday
2015-07-14,73.93925000000004,0.0,0.0,10.75,83920.0,None,2015,07-14,7,14,Tuesday
2015-07-15,70.84400000000005,0.01,0.0,30.4,87821.0,None,2015,07-15,7,15,Wednesday
2015-07-16,68.21360000000006,0.16,0.0,81.5111111111111,181023.0,None,2015,07-16,7,16,Thursday
2015-07-17,73.84933333333338,0.62,0.0,51.111111111111114,96760.0,None,2015,07-17,7,17,Friday
2015-07-18,73.8767096774194,0.25,0.0,40.193548387096776,72132.0,None,2015,07-18,7,18,Saturday
2015-07-19,72.41075000000004,0.0,0.0,1.0,64483.0,None,2015,07-19,7,19,Sunday
2015-07-20,72.39800000000004,0.0,0.0,16.916666666666668,83472.0,None,2015,07-20,7,20,Monday
2015-07-21,69.35375000000005,0.0,0.0,10.75,86129.0,None,2015,07-21,7,21,Tuesday
2015-07-22,72.00875000000005,0.0,0.0,13.666666666666666,86766.0,None,2015,07-22,7,22,Wednesday
2015-07-23,73.58675000000004,0.0,0.0,1.0,86918.0,None,2015,07-23,7,23,Thursday
2015-07-24,74.05276470588242,0.23,0.0,53.588235294117645,123549.0,None,2015,07-24,7,24,Friday
2015-07-25,74.98746153846159,0.0,0.0,6.884615384615385,41894.0,None,2015,07-25,7,25,Saturday
2015-07-26,76.75976923076927,0.0,0.0,31.03846153846154,52849.0,None,2015,07-26,7,26,Sunday
2015-07-27,77.38925000000005,0.0,0.0,20.958333333333332,81927.0,None,2015,07-27,7,27,Monday
2015-07-28,75.22172413793106,1.29,0.0,47.241379310344826,107885.0,None,2015,07-28,7,28,Tuesday
2015-07-29,72.31765217391307,0.0,0.0,6.086956521739131,77804.0,None,2015,07-29,7,29,Wednesday
2015-07-30,73.1386086956522,0.0,0.0,2.6956521739130435,86105.0,None,2015,07-30,7,30,Thursday
2015-07-31,72.47450000000005,0.0,0.0,2.625,91315.0,None,2015,07-31,7,31,Friday
2015-08-01,73.47800000000004,0.0,0.0,17.875,57769.0,None,2015,08-01,8,1,Saturday
2015-08-02,74.80025000000003,0.0,0.0,12.833333333333334,55734.0,None,2015,08-02,8,2,Sunday
2015-08-03,67.82750000000003,0.0,0.0,11.541666666666666,84346.0,None,2015,08-03,8,3,Monday
2015-08-04,67.85825000000004,0.0,0.0,7.333333333333333,85946.0,None,2015,08-04,8,4,Tuesday
2015-08-05,67.81400000000004,0.0,0.0,8.916666666666666,91103.0,None,2015,08-05,8,5,Wednesday
2015-08-06,68.61800000000007,0.24,0.0,67.42424242424242,120665.0,None,2015,08-06,8,6,Thursday
2015-08-07,71.789,0.43,0.0,60.06666666666667,99348.0,None,2015,08-07,8,7,Friday
2015-08-08,71.06830769230774,0.01,0.0,33.0,73279.0,None,2015,08-08,8,8,Saturday
2015-08-09,71.54487500000005,0.06,0.0,51.59375,83478.0,None,2015,08-09,8,9,Sunday
2015-08-10,70.8128461538462,0.0,0.0,8.5,86334.0,None,2015,08-10,8,10,Monday
2015-08-11,69.82400000000005,0.0,0.0,4.25,85680.0,None,2015,08-11,8,11,Tuesday
2015-08-12,72.18725000000005,0.0,0.0,1.0,91023.0,None,2015,08-12,8,12,Wednesday
2015-08-13,75.46200000000003,0.05,0.0,13.37037037037037,92141.0,None,2015,08-13,8,13,Thursday
2015-08-14,78.81944000000004,0.0,0.0,1.08,90644.0,None,2015,08-14,8,14,Friday
2015-08-15,77.97269230769236,0.0,0.0,1.1538461538461537,71725.0,None,2015,08-15,8,15,Saturday
2015-08-16,73.62150000000003,0.51,0.0,56.80555555555556,93097.0,None,2015,08-16,8,16,Sunday
2015-08-17,65.54369230769235,0.08,0.0,40.0,84018.0,None,2015,08-17,8,17,Monday
2015-08-18,63.2186521739131,0.92,0.0,87.41304347826087,175312.0,None,2015,08-18,8,18,Tuesday
2015-08-19,59.887000000000036,0.1,0.0,89.72222222222223,207615.0,None,2015,08-19,8,19,Wednesday
2015-08-20,61.82450000000005,0.0,0.0,28.5,91338.0,None,2015,08-20,8,20,Thursday
2015-08-21,67.95200000000004,0.0,0.0,12.041666666666666,89388.0,None,2015,08-21,8,21,Friday
2015-08-22,71.5867647058824,0.59,0.0,70.29411764705883,98838.0,None,2015,08-22,8,22,Saturday
2015-08-23,60.95866666666672,0.0,0.0,75.5925925925926,63548.0,None,2015,08-23,8,23,Sunday
2015-08-24,59.80925000000005,0.0,0.0,55.375,85039.0,None,2015,08-24,8,24,Monday
2015-08-25,62.0787826086957,0.0,0.0,23.565217391304348,87020.0,None,2015,08-25,8,25,Tuesday
2015-08-26,60.30248000000005,0.0,0.0,5.84,92983.0,None,2015,08-26,8,26,Wednesday
2015-08-27,65.46350000000004,0.0,0.0,24.333333333333332,92247.0,State Fair,2015,08-27,8,27,Thursday
2015-08-28,66.50312000000005,0.0,0.0,27.24,98854.0,None,2015,08-28,8,28,Friday
2015-08-29,59.61690909090915,0.0,0.0,34.45454545454545,57886.0,None,2015,08-29,8,29,Saturday
2015-08-30,68.01176923076927,0.0,0.0,30.96153846153846,66740.0,None,2015,08-30,8,30,Sunday
2015-08-31,72.79066666666671,0.0,0.0,20.48148148148148,96798.0,None,2015,08-31,8,31,Monday
2015-09-01,77.21300000000008,0.0,0.0,10.333333333333334,43491.0,None,2015,09-01,9,1,Tuesday
2015-09-02,72.02000000000005,0.23,0.0,55.60606060606061,144917.0,None,2015,09-02,9,2,Wednesday
2015-09-03,72.50927272727276,0.0,0.0,40.39393939393939,122998.0,None,2015,09-03,9,3,Thursday
2015-09-04,77.99375000000003,0.0,0.0,11.375,91073.0,None,2015,09-04,9,4,Friday
2015-09-05,78.84692857142862,0.01,0.0,22.428571428571427,77518.0,None,2015,09-05,9,5,Saturday
2015-09-06,77.24275675675679,0.73,0.0,56.108108108108105,82136.0,None,2015,09-06,9,6,Sunday
2015-09-07,71.91350000000004,0.0,0.0,14.291666666666666,58327.0,Labor Day,2015,09-07,9,7,Monday
2015-09-08,68.08875862068969,0.13,0.0,31.75862068965517,100514.0,None,2015,09-08,9,8,Tuesday
2015-09-09,60.91845161290328,0.28,0.0,56.41935483870968,101742.0,None,2015,09-09,9,9,Wednesday
2015-09-10,60.73605263157899,0.02,0.0,59.526315789473685,134029.0,None,2015,09-10,9,10,Thursday
2015-09-11,54.27275000000004,0.0,0.0,25.791666666666668,87828.0,None,2015,09-11,9,11,Friday
2015-09-12,53.206903225806485,0.0,0.0,19.129032258064516,52735.0,None,2015,09-12,9,12,Saturday
2015-09-13,61.295000000000044,0.0,0.0,5.708333333333333,56216.0,None,2015,09-13,9,13,Sunday
2015-09-14,69.6959130434783,0.01,0.0,1.173913043478261,84963.0,None,2015,09-14,9,14,Monday
2015-09-15,75.20000000000003,0.0,0.0,2.9583333333333335,91042.0,None,2015,09-15,9,15,Tuesday
2015-09-16,75.38620689655178,0.08,0.0,29.448275862068964,85841.0,None,2015,09-16,9,16,Wednesday
2015-09-17,72.09922448979597,2.37,0.0,68.71428571428571,197748.0,None,2015,09-17,9,17,Thursday
2015-09-18,57.048588235294176,0.37,0.0,51.05882352941177,129790.0,None,2015,09-18,9,18,Friday
2015-09-19,57.32096000000004,0.0,0.0,3.96,74566.0,None,2015,09-19,9,19,Saturday
2015-09-20,59.53060869565221,0.11,0.0,21.391304347826086,61318.0,None,2015,09-20,9,20,Sunday
2015-09-21,68.07714285714289,0.0,0.0,4.714285714285714,76617.0,None,2015,09-21,9,21,Monday
2015-09-22,67.11542857142862,0.0,0.0,51.04761904761905,72648.0,None,2015,09-22,9,22,Tuesday
